file	percent	reads	taxon_id	taxon_name
BP.kaiju.out	0.002493	2276	2787008	Thermogemmata
BP.kaiju.out	0.002484	2268	442869	Acanthopleuribacter
BP.kaiju.out	0.002482	2266	2773294	Desulfolutivibrio
BP.kaiju.out	0.002478	2263	1172191	Catenovulum
BP.kaiju.out	0.002471	2256	2893197	Aegicerativicinus
BP.kaiju.out	0.002463	2249	319458	Leadbetterella
BP.kaiju.out	0.002463	2249	1433986	Actibacterium
BP.kaiju.out	0.002462	2248	622681	Candidatus Planktophila
BP.kaiju.out	0.002461	2247	2900664	Candidatus Solincola
BP.kaiju.out	0.002454	2241	933	Thiomicrospira
BP.kaiju.out	0.002454	2241	49894	Acetomicrobium
BP.kaiju.out	0.002454	2241	159191	Nodularia
BP.kaiju.out	0.002454	2241	673534	Plantactinospora
BP.kaiju.out	0.002452	2239	2692417	Ktedonosporobacter
BP.kaiju.out	0.002444	2232	1494913	Anditalea
BP.kaiju.out	0.002444	2232	2911469	Sulfuriroseicoccus
BP.kaiju.out	0.002440	2228	2031119	Jiulongibacter
BP.kaiju.out	0.002436	2224	2071614	Raineya
BP.kaiju.out	0.002436	2224	2675231	Mesobacillus
BP.kaiju.out	0.002434	2223	1578	Lactobacillus
BP.kaiju.out	0.002433	2222	262406	Thermobaculum
BP.kaiju.out	0.002432	2221	311411	Pseudoruegeria
BP.kaiju.out	0.002428	2217	2185300	Microbaculum
BP.kaiju.out	0.002427	2216	338321	Turneriella
BP.kaiju.out	0.002420	2210	1635133	Aestuariicella
BP.kaiju.out	0.002418	2208	2610842	Siculibacillus
BP.kaiju.out	0.002414	2204	2304687	Petroclostridium
BP.kaiju.out	0.002411	2202	339721	Desulfovermiculus
BP.kaiju.out	0.002407	2198	1142	Synechocystis
BP.kaiju.out	0.002407	2198	157920	Cellulosimicrobium
BP.kaiju.out	0.002406	2197	2733	Symbiobacterium
BP.kaiju.out	0.002404	2195	44474	Pleurocapsa
BP.kaiju.out	0.002402	2193	454159	Kiloniella
BP.kaiju.out	0.002402	2193	1433998	Dissulfuribacter
BP.kaiju.out	0.002401	2192	35796	Nitrococcus
BP.kaiju.out	0.002401	2192	42837	Ammonifex
BP.kaiju.out	0.002398	2190	316625	Saccharophagus
BP.kaiju.out	0.002398	2190	2797878	Pareuzebyella
BP.kaiju.out	0.002396	2188	1937963	Eisenibacter
BP.kaiju.out	0.002395	2187	1234545	Parasphingopyxis
BP.kaiju.out	0.002393	2185	52228	Hallella
BP.kaiju.out	0.002392	2184	1769735	Mongoliibacter
BP.kaiju.out	0.002390	2182	40751	Thioploca
BP.kaiju.out	0.002387	2180	1573059	Sabulilitoribacter
BP.kaiju.out	0.002385	2178	1408818	Youngiibacter
BP.kaiju.out	0.002379	2172	46468	Orenia
BP.kaiju.out	0.002379	2172	2039220	Croceivirga
BP.kaiju.out	0.002376	2170	111782	Tolypothrix
BP.kaiju.out	0.002367	2161	63132	Geitlerinema
BP.kaiju.out	0.002367	2161	406099	Aquisalimonas
BP.kaiju.out	0.002365	2160	2282740	Desulfallas
BP.kaiju.out	0.002364	2159	1648508	Ciceribacter
BP.kaiju.out	0.002359	2154	299261	Tateyamaria
BP.kaiju.out	0.002356	2151	28073	Lyngbya
BP.kaiju.out	0.002351	2147	217161	Chamaesiphon
BP.kaiju.out	0.002344	2140	244364	Methylohalobius
BP.kaiju.out	0.002342	2139	2900673	Candidatus Anoxymicrobium
BP.kaiju.out	0.002338	2135	53572	Deferribacter
BP.kaiju.out	0.002338	2135	2529408	Schaalia
BP.kaiju.out	0.002336	2133	437504	Granulosicoccus
BP.kaiju.out	0.002336	2133	447678	Ekhidna
BP.kaiju.out	0.002333	2130	2850403	Paucihalobacter
BP.kaiju.out	0.002328	2126	28236	Petrotoga
BP.kaiju.out	0.002326	2124	995729	Candidatus Magnetoovum
BP.kaiju.out	0.002326	2124	2805681	Yinghuangia
BP.kaiju.out	0.002322	2120	1924093	Anaeromassilibacillus
BP.kaiju.out	0.002315	2114	1738645	Caproiciproducens
BP.kaiju.out	0.002312	2111	157932	Paucimonas
BP.kaiju.out	0.002312	2111	1648520	Conyzicola
BP.kaiju.out	0.002312	2111	1855362	Candidatus Thermokryptus
BP.kaiju.out	0.002311	2110	1176327	Aureitalea
BP.kaiju.out	0.002310	2109	58120	Planotetraspora
BP.kaiju.out	0.002309	2108	1148163	Paralcaligenes
BP.kaiju.out	0.002302	2102	2792240	Thiospirochaeta
BP.kaiju.out	0.002299	2099	160798	Marinitoga
BP.kaiju.out	0.002295	2096	89583	Gluconacetobacter
BP.kaiju.out	0.002294	2095	1868329	Xanthomarina
BP.kaiju.out	0.002294	2095	2676063	Pseudomethylobacillus
BP.kaiju.out	0.002293	2094	366580	Bowmanella
BP.kaiju.out	0.002284	2086	2838250	Kaustia
BP.kaiju.out	0.002279	2081	2383	Candidatus Epulonipiscium
BP.kaiju.out	0.002278	2080	1314700	Oceanibacterium
BP.kaiju.out	0.002277	2079	118004	Chrysiogenes
BP.kaiju.out	0.002268	2071	1775716	Methylobrevis
BP.kaiju.out	0.002267	2070	47054	Dethiosulfovibrio
BP.kaiju.out	0.002267	2070	390805	Geosporobacter
BP.kaiju.out	0.002265	2068	1329200	Fictibacillus
BP.kaiju.out	0.002261	2065	2675230	Cytobacillus
BP.kaiju.out	0.002256	2060	2772525	Putridiphycobacter
BP.kaiju.out	0.002254	2058	2967089	Abyssalbus
BP.kaiju.out	0.002252	2056	1612198	Asinibacterium
BP.kaiju.out	0.002250	2055	3024570	Marinigracilibium
BP.kaiju.out	0.002248	2053	1608298	Thiolapillus
BP.kaiju.out	0.002248	2053	1860077	Sulfuriflexus
BP.kaiju.out	0.002240	2045	1007	Saprospira
BP.kaiju.out	0.002236	2042	43676	Promicromonospora
BP.kaiju.out	0.002236	2042	907202	Rubricoccus
BP.kaiju.out	0.002230	2036	28895	Thermoanaerobacterium
BP.kaiju.out	0.002225	2032	2951992	Paracidobacterium
BP.kaiju.out	0.002222	2029	122277	Pectobacterium
BP.kaiju.out	0.002222	2029	1502941	Pleionea
BP.kaiju.out	0.002222	2029	2919363	Sandaracinomonas
BP.kaiju.out	0.002221	2028	1544982	Mizugakiibacter
BP.kaiju.out	0.002220	2027	1855364	Candidatus Kryptobacter
BP.kaiju.out	0.002220	2027	1855365	Candidatus Kryptonium
BP.kaiju.out	0.002218	2025	93682	Roseivivax
BP.kaiju.out	0.002212	2020	2109346	Parvibium
BP.kaiju.out	0.002210	2018	1742986	Fluviicoccus
BP.kaiju.out	0.002207	2015	2812952	Natronogracilivirga
BP.kaiju.out	0.002206	2014	58108	Actinocorallia
BP.kaiju.out	0.002204	2013	1344362	Rehaibacterium
BP.kaiju.out	0.002203	2012	2849660	Taishania
BP.kaiju.out	0.002200	2009	1707752	Hanstruepera
BP.kaiju.out	0.002197	2006	2828338	Croceimicrobium
BP.kaiju.out	0.002196	2005	447467	Simiduia
BP.kaiju.out	0.002195	2004	456492	Saccharibacillus
BP.kaiju.out	0.002191	2001	64159	Desulfurobacterium
BP.kaiju.out	0.002189	1999	586	Providencia
BP.kaiju.out	0.002189	1999	383614	Brasilonema
BP.kaiju.out	0.002184	1994	255204	Pseudoclavibacter
BP.kaiju.out	0.002181	1992	1287916	Euzebyella
BP.kaiju.out	0.002179	1990	28070	Gloeothece
BP.kaiju.out	0.002178	1989	120212	Subtercola
BP.kaiju.out	0.002176	1987	129957	Carboxydothermus
BP.kaiju.out	0.002174	1985	1055692	Chitinolyticbacter
BP.kaiju.out	0.002160	1972	529883	Rhodoluna
BP.kaiju.out	0.002160	1972	1769732	Dissulfurimicrobium
BP.kaiju.out	0.002157	1970	1658781	Aliiroseovarius
BP.kaiju.out	0.002155	1968	89404	Glaciecola
BP.kaiju.out	0.002154	1967	302485	Phaeobacter
BP.kaiju.out	0.002154	1967	1749071	Neptunitalea
BP.kaiju.out	0.002153	1966	2950010	Salidesulfovibrio
BP.kaiju.out	0.002148	1961	33024	Phascolarctobacterium
BP.kaiju.out	0.002145	1959	2978000	Zwartia
BP.kaiju.out	0.002144	1958	2715929	Aurantibacter
BP.kaiju.out	0.002142	1956	414715	Actinospica
BP.kaiju.out	0.002139	1953	182899	Persephonella
BP.kaiju.out	0.002139	1953	1091044	Elstera
BP.kaiju.out	0.002138	1952	70774	Hydrogenophilus
BP.kaiju.out	0.002133	1948	32205	Leptonema
BP.kaiju.out	0.002131	1946	2952002	Pseudacidobacterium
BP.kaiju.out	0.002129	1944	2676858	Chakrabartia
BP.kaiju.out	0.002122	1938	663242	Albimonas
BP.kaiju.out	0.002121	1937	2752545	Exilibacterium
BP.kaiju.out	0.002119	1935	441	Gluconobacter
BP.kaiju.out	0.002116	1932	1620700	Alkalinema
BP.kaiju.out	0.002111	1928	1193503	Gilliamella
BP.kaiju.out	0.002107	1924	35832	Bilophila
BP.kaiju.out	0.002107	1924	2818469	Fuscovulum
BP.kaiju.out	0.002106	1923	2651578	Thermanaerosceptrum
BP.kaiju.out	0.002099	1917	2737	Vagococcus
BP.kaiju.out	0.002094	1912	347533	Zobellella
BP.kaiju.out	0.002094	1912	626119	Ruania
BP.kaiju.out	0.002093	1911	133925	Olsenella
BP.kaiju.out	0.002090	1908	518754	Persicirhabdus
BP.kaiju.out	0.002086	1905	633413	Pseudozobellia
BP.kaiju.out	0.002079	1898	84404	Hippea
BP.kaiju.out	0.002076	1896	596707	Sinomonas
BP.kaiju.out	0.002074	1894	2373	Acetonema
BP.kaiju.out	0.002067	1887	768650	Thermosporothrix
BP.kaiju.out	0.002063	1884	965	Oceanospirillum
BP.kaiju.out	0.002063	1884	1501226	Romboutsia
BP.kaiju.out	0.002059	1880	2093783	Methylomusa
BP.kaiju.out	0.002059	1880	2689591	Stenotrophobium
BP.kaiju.out	0.002058	1879	317661	Quadrisphaera
BP.kaiju.out	0.002058	1879	1868323	Candidatus Thermochlorobacter
BP.kaiju.out	0.002053	1875	1333716	Schleiferia
BP.kaiju.out	0.002053	1875	1382931	Ardenticatena
BP.kaiju.out	0.002053	1875	1434011	Komagataeibacter
BP.kaiju.out	0.002052	1874	262	Francisella
BP.kaiju.out	0.002052	1874	1263978	Candidatus Endolissoclinum
BP.kaiju.out	0.002048	1870	1676651	Limnochorda
BP.kaiju.out	0.002038	1861	1937999	Hugenholtzia
BP.kaiju.out	0.002038	1861	2792075	Pontixanthobacter
BP.kaiju.out	0.002035	1858	46200	Geovibrio
BP.kaiju.out	0.002029	1853	780	Rickettsia
BP.kaiju.out	0.002029	1853	1406135	Breoghania
BP.kaiju.out	0.002024	1848	2038280	Robbsia
BP.kaiju.out	0.002022	1846	2820263	Capillibacterium
BP.kaiju.out	0.002021	1845	1609595	Microseira
BP.kaiju.out	0.002018	1843	1481960	Peptoclostridium
BP.kaiju.out	0.002016	1841	2719231	Lacrimispora
BP.kaiju.out	0.002015	1840	610116	Aliihoeflea
BP.kaiju.out	0.002014	1839	747074	Tepidamorphus
BP.kaiju.out	0.002014	1839	908626	Angustibacter
BP.kaiju.out	0.002013	1838	178898	Carboxydocella
BP.kaiju.out	0.002012	1837	2249306	Solimicrobium
BP.kaiju.out	0.002010	1835	244825	Anaerospora
BP.kaiju.out	0.002007	1833	2884806	Penaeicola
BP.kaiju.out	0.002002	1828	59740	Persicobacter
BP.kaiju.out	0.002001	1827	2033601	Thermosulfuriphilus
BP.kaiju.out	0.001996	1823	864	Pectinatus
BP.kaiju.out	0.001989	1816	504090	Kushneria
BP.kaiju.out	0.001989	1816	2653226	Lujinxingia
BP.kaiju.out	0.001989	1816	2942761	Argonema
BP.kaiju.out	0.001985	1813	396388	Aestuariimicrobium
BP.kaiju.out	0.001983	1811	984996	Mobilicoccus
BP.kaiju.out	0.001979	1807	1998	Planomonospora
BP.kaiju.out	0.001978	1806	453850	Joostella
BP.kaiju.out	0.001975	1803	2172022	Pinisolibacter
BP.kaiju.out	0.001971	1800	661182	Perlucidibaca
BP.kaiju.out	0.001965	1794	2700084	Urechidicola
BP.kaiju.out	0.001957	1787	1502725	Effusibacillus
BP.kaiju.out	0.001957	1787	2793122	Vallicoccus
BP.kaiju.out	0.001955	1785	37914	Dietzia
BP.kaiju.out	0.001944	1775	1577789	Candidatus Methanogranum
BP.kaiju.out	0.001943	1774	700595	Desulfocurvus
BP.kaiju.out	0.001939	1771	2907937	Halpernia
BP.kaiju.out	0.001933	1765	2752546	Denitrobaculum
BP.kaiju.out	0.001932	1764	188143	Enterovibrio
BP.kaiju.out	0.001932	1764	1017183	Camelimonas
BP.kaiju.out	0.001931	1763	2109263	Abditibacterium
BP.kaiju.out	0.001921	1754	724	Haemophilus
BP.kaiju.out	0.001921	1754	1858563	Alkalimarinus
BP.kaiju.out	0.001921	1754	2608792	Candidatus Argoarchaeum
BP.kaiju.out	0.001918	1751	2422	Fervidobacterium
BP.kaiju.out	0.001910	1744	217063	Oleomonas
BP.kaiju.out	0.001904	1739	28138	Rikenella
BP.kaiju.out	0.001904	1739	1172428	Thermotomaculum
BP.kaiju.out	0.001902	1737	2827482	Caenibius
BP.kaiju.out	0.001901	1736	338191	Nitrosopumilus
BP.kaiju.out	0.001900	1735	414045	Natronocella
BP.kaiju.out	0.001899	1734	2676790	Acidimangrovimonas
BP.kaiju.out	0.001898	1733	518733	Microterricola
BP.kaiju.out	0.001896	1731	64968	Marinospirillum
BP.kaiju.out	0.001896	1731	2489367	Cyclonatronum
BP.kaiju.out	0.001890	1726	129337	Geobacillus
BP.kaiju.out	0.001889	1725	2597258	Candidatus Macondimonas
BP.kaiju.out	0.001888	1724	66862	Ammoniphilus
BP.kaiju.out	0.001886	1722	2060094	Aminipila
BP.kaiju.out	0.001879	1716	44	Melittangium
BP.kaiju.out	0.001879	1716	34016	Rhodobium
BP.kaiju.out	0.001878	1715	390988	Actinocatenispora
BP.kaiju.out	0.001878	1715	1096776	Flexivirga
BP.kaiju.out	0.001873	1710	2864378	Carbonactinospora
BP.kaiju.out	0.001870	1708	34019	Liberibacter
BP.kaiju.out	0.001870	1708	225143	Oceanisphaera
BP.kaiju.out	0.001870	1708	2828348	Occultella
BP.kaiju.out	0.001869	1707	342658	Gracilibacter
BP.kaiju.out	0.001868	1706	904708	Arenicella
BP.kaiju.out	0.001865	1703	1913444	Candidatus Thiodiazotropha
BP.kaiju.out	0.001863	1701	28443	Herbidospora
BP.kaiju.out	0.001862	1700	1100891	Paenalcaligenes
BP.kaiju.out	0.001861	1699	467084	Candidatus Symbiothrix
BP.kaiju.out	0.001861	1699	545865	Calditerrivibrio
BP.kaiju.out	0.001857	1696	559293	Lishizhenia
BP.kaiju.out	0.001856	1695	115543	Parasporobacterium
BP.kaiju.out	0.001854	1693	1185408	Defluviitalea
BP.kaiju.out	0.001851	1690	180162	Cetobacterium
BP.kaiju.out	0.001849	1688	2918841	Sabulibacter
BP.kaiju.out	0.001845	1685	1577779	Phaeocystidibacter
BP.kaiju.out	0.001838	1678	2823232	Allosphingosinicella
BP.kaiju.out	0.001833	1674	1754	Thermoanaerobacter
BP.kaiju.out	0.001827	1668	150247	Anoxybacillus
BP.kaiju.out	0.001822	1664	32067	Leptotrichia
BP.kaiju.out	0.001821	1663	2847256	Pelorhabdus
BP.kaiju.out	0.001818	1660	145260	Methanothermobacter
BP.kaiju.out	0.001812	1655	1375	Aerococcus
BP.kaiju.out	0.001812	1655	192992	Thermoleophilum
BP.kaiju.out	0.001808	1651	2211641	Yoonia
BP.kaiju.out	0.001806	1649	1427172	Aminivibrio
BP.kaiju.out	0.001804	1647	623276	Maritalea
BP.kaiju.out	0.001804	1647	2709685	Parasphingorhabdus
BP.kaiju.out	0.001800	1644	71655	Brenneria
BP.kaiju.out	0.001798	1642	2910978	Megalodesulfovibrio
BP.kaiju.out	0.001796	1640	1647175	Aestuariispira
BP.kaiju.out	0.001792	1636	2678539	Paracnuella
BP.kaiju.out	0.001788	1633	1406885	Aliiglaciecola
BP.kaiju.out	0.001787	1632	290731	Aminiphilus
BP.kaiju.out	0.001785	1630	2060	Tsukamurella
BP.kaiju.out	0.001784	1629	1078860	Bryocella
BP.kaiju.out	0.001783	1628	1132027	Chromatocurvus
BP.kaiju.out	0.001782	1627	445670	Thiohalophilus
BP.kaiju.out	0.001781	1626	946234	Flavonifractor
BP.kaiju.out	0.001778	1624	2664261	Leptodesmis
BP.kaiju.out	0.001776	1622	1649488	Rivicola
BP.kaiju.out	0.001775	1621	2480624	Candidatus Moanabacter
BP.kaiju.out	0.001774	1620	129001	Syntrophothermus
BP.kaiju.out	0.001774	1620	1820341	Crenalkalicoccus
BP.kaiju.out	0.001772	1618	1006480	Caldinitratiruptor
BP.kaiju.out	0.001770	1616	2351	Flexistipes
BP.kaiju.out	0.001769	1615	2663134	Pseudogemmobacter
BP.kaiju.out	0.001763	1610	2420	Thermosipho
BP.kaiju.out	0.001763	1610	2987599	Pollutimonas
BP.kaiju.out	0.001761	1608	904	Acidaminococcus
BP.kaiju.out	0.001761	1608	2800685	Pelagerythrobacter
BP.kaiju.out	0.001760	1607	73918	Thermaerobacter
BP.kaiju.out	0.001760	1607	2905949	Thermodesulfomicrobium
BP.kaiju.out	0.001759	1606	191028	Leisingera
BP.kaiju.out	0.001757	1604	459520	Neptuniibacter
BP.kaiju.out	0.001755	1603	1121254	Hamadaea
BP.kaiju.out	0.001754	1602	2571199	Tengunoibacter
BP.kaiju.out	0.001751	1599	352449	Giesbergeria
BP.kaiju.out	0.001750	1598	745410	Gallaecimonas
BP.kaiju.out	0.001749	1597	2956790	Desulfovulcanus
BP.kaiju.out	0.001748	1596	165779	Anaerococcus
BP.kaiju.out	0.001747	1595	1434050	Zhongshania
BP.kaiju.out	0.001746	1594	2680005	Pseudolysinimonas
BP.kaiju.out	0.001745	1593	2815315	Pelomicrobium
BP.kaiju.out	0.001743	1592	1810932	Planktosalinus
BP.kaiju.out	0.001738	1587	1870884	Clostridioides
BP.kaiju.out	0.001737	1586	13159	Mycoplana
BP.kaiju.out	0.001732	1582	68034	Sporotomaculum
BP.kaiju.out	0.001728	1578	2857076	Anthocerotibacter
BP.kaiju.out	0.001716	1567	348581	Propionicicella
BP.kaiju.out	0.001716	1567	1434026	Oceanirhabdus
BP.kaiju.out	0.001715	1566	249523	Aestuariibacter
BP.kaiju.out	0.001711	1562	1221880	Psychrobacillus
BP.kaiju.out	0.001708	1560	387658	Marixanthomonas
BP.kaiju.out	0.001707	1559	278993	Thermincola
BP.kaiju.out	0.001706	1558	96492	Frigoribacterium
BP.kaiju.out	0.001706	1558	2601681	Edaphocola
BP.kaiju.out	0.001701	1553	1182780	Magnetospira
BP.kaiju.out	0.001697	1550	336276	Olleya
BP.kaiju.out	0.001696	1549	752201	Sphaerospermopsis
BP.kaiju.out	0.001695	1548	696745	Alkalibaculum
BP.kaiju.out	0.001695	1548	2879611	Oryzicola
BP.kaiju.out	0.001694	1547	204037	Dickeya
BP.kaiju.out	0.001694	1547	2614439	Candidatus Magnetaquicoccus
BP.kaiju.out	0.001690	1543	2493629	Minwuia
BP.kaiju.out	0.001688	1541	1472292	Magnetofaba
BP.kaiju.out	0.001685	1539	2233	Archaeoglobus
BP.kaiju.out	0.001677	1531	875170	Celeribacter
BP.kaiju.out	0.001676	1530	393029	Desulfurispirillum
BP.kaiju.out	0.001672	1527	29298	Planobispora
BP.kaiju.out	0.001669	1524	2747	Carnobacterium
BP.kaiju.out	0.001668	1523	1649466	Marinicauda
BP.kaiju.out	0.001667	1522	2837485	Evansella
BP.kaiju.out	0.001665	1520	57479	Microvirgula
BP.kaiju.out	0.001664	1519	580596	Butyricicoccus
BP.kaiju.out	0.001660	1516	1855363	Candidatus Chrysopegis
BP.kaiju.out	0.001656	1512	1357	Lactococcus
BP.kaiju.out	0.001655	1511	1558474	Oceanococcus
BP.kaiju.out	0.001651	1508	745364	Luteipulveratus
BP.kaiju.out	0.001649	1506	1769746	Pseudobacteriovorax
BP.kaiju.out	0.001648	1505	2370	Xylella
BP.kaiju.out	0.001648	1505	189326	Gelria
BP.kaiju.out	0.001648	1505	2804231	Lederbergia
BP.kaiju.out	0.001644	1501	379065	Caldalkalibacillus
BP.kaiju.out	0.001642	1499	1148783	Geminisphaera
BP.kaiju.out	0.001641	1498	130795	Crossiella
BP.kaiju.out	0.001641	1498	669357	Geminocystis
BP.kaiju.out	0.001639	1497	154346	Thiorhodospira
BP.kaiju.out	0.001639	1497	1326739	Calderihabitans
BP.kaiju.out	0.001638	1496	85274	Rhodovibrio
BP.kaiju.out	0.001638	1496	2834241	Anaerotalea
BP.kaiju.out	0.001636	1494	2697	Heliobacterium
BP.kaiju.out	0.001628	1487	2035712	Guyparkeria
BP.kaiju.out	0.001628	1487	2759736	Lacticaseibacillus
BP.kaiju.out	0.001626	1485	1433987	Amantichitinum
BP.kaiju.out	0.001626	1485	1445609	Hephaestia
BP.kaiju.out	0.001626	1485	2676233	Sphingosinithalassobacter
BP.kaiju.out	0.001625	1484	281119	Candidatus Amoebophilus
BP.kaiju.out	0.001619	1478	1930932	Thioflexithrix
BP.kaiju.out	0.001618	1477	81466	Aminobacterium
BP.kaiju.out	0.001618	1477	1654719	Pseudochelatococcus
BP.kaiju.out	0.001615	1475	175304	Lentibacillus
BP.kaiju.out	0.001614	1474	137583	Thalassomonas
BP.kaiju.out	0.001614	1474	170610	Halomicronema
BP.kaiju.out	0.001614	1474	1848399	Crassaminicella
BP.kaiju.out	0.001612	1472	398772	Methylohalomonas
BP.kaiju.out	0.001609	1469	2893056	Halalkalibacter
BP.kaiju.out	0.001608	1468	29574	Taylorella
BP.kaiju.out	0.001599	1460	447237	Frondihabitans
BP.kaiju.out	0.001598	1459	1634037	Desulfoplanes
BP.kaiju.out	0.001597	1458	2066435	Arboricoccus
BP.kaiju.out	0.001596	1457	84565	Sodalis
BP.kaiju.out	0.001596	1457	2918791	Phaeovulum
BP.kaiju.out	0.001592	1454	268408	Rhodovarius
BP.kaiju.out	0.001592	1454	2815786	Sodaliphilus
BP.kaiju.out	0.001590	1452	44261	Oxobacter
BP.kaiju.out	0.001588	1450	58050	Moritella
BP.kaiju.out	0.001588	1450	2211638	Limimaricola
BP.kaiju.out	0.001587	1449	1341120	Pseudohaliea
BP.kaiju.out	0.001585	1447	45662	Desulfohalobium
BP.kaiju.out	0.001585	1447	3024226	Thermospira
BP.kaiju.out	0.001584	1446	1434005	Fontimonas
BP.kaiju.out	0.001581	1444	2184	Methanococcus
BP.kaiju.out	0.001579	1442	2005359	Faecalicatena
BP.kaiju.out	0.001578	1441	2316020	Mediterraneibacter
BP.kaiju.out	0.001576	1439	2699295	Embleya
BP.kaiju.out	0.001572	1435	84111	Eggerthella
BP.kaiju.out	0.001570	1434	2723776	Lichenihabitans
BP.kaiju.out	0.001569	1433	503005	Dasania
BP.kaiju.out	0.001566	1430	2847777	Atribacter
BP.kaiju.out	0.001565	1429	159345	Roseibacterium
BP.kaiju.out	0.001565	1429	2315876	Coralloluteibacterium
BP.kaiju.out	0.001561	1425	1649493	Seleniivibrio
BP.kaiju.out	0.001557	1422	89958	Natronincola
BP.kaiju.out	0.001557	1422	265431	Solwaraspora
BP.kaiju.out	0.001556	1421	1434002	Falsirhodobacter
BP.kaiju.out	0.001555	1420	1121	Aphanothece
BP.kaiju.out	0.001555	1420	29487	Photorhabdus
BP.kaiju.out	0.001553	1418	2799491	Antrihabitans
BP.kaiju.out	0.001551	1416	217510	Fulvimarina
BP.kaiju.out	0.001550	1415	2603324	Acidibrevibacterium
BP.kaiju.out	0.001549	1414	2802295	Cupidesulfovibrio
BP.kaiju.out	0.001547	1413	104204	Streptomonospora
BP.kaiju.out	0.001547	1413	1689250	Gorillibacterium
BP.kaiju.out	0.001542	1408	1029631	Amnibacterium
BP.kaiju.out	0.001542	1408	2994362	Parafrankia
BP.kaiju.out	0.001540	1406	2026179	Desulfocucumis
BP.kaiju.out	0.001538	1404	2893205	Fuscibacter
BP.kaiju.out	0.001536	1403	1235438	Snuella
BP.kaiju.out	0.001534	1401	2903061	Phosphitispora
BP.kaiju.out	0.001533	1400	1742992	Paenarthrobacter
BP.kaiju.out	0.001531	1398	202771	Zooshikella
BP.kaiju.out	0.001531	1398	2661779	Sapientia
BP.kaiju.out	0.001528	1395	1647190	Aquibacillus
BP.kaiju.out	0.001528	1395	1784839	Tenggerimyces
BP.kaiju.out	0.001527	1394	79598	Heliorestis
BP.kaiju.out	0.001526	1393	1341118	Luminiphilus
BP.kaiju.out	0.001522	1390	65496	Actinoalloteichus
BP.kaiju.out	0.001519	1387	1543703	Desulfuribacillus
BP.kaiju.out	0.001519	1387	1637257	Mageeibacillus
BP.kaiju.out	0.001517	1385	1538466	Rhizocola
BP.kaiju.out	0.001516	1384	223785	Hydrogenimonas
BP.kaiju.out	0.001511	1380	51514	Dehalobacterium
BP.kaiju.out	0.001511	1380	1223303	Humitalea
BP.kaiju.out	0.001511	1380	2039240	Anaerotignum
BP.kaiju.out	0.001510	1379	1844498	Halovulum
BP.kaiju.out	0.001510	1379	2939604	Halalkalibaculum
BP.kaiju.out	0.001509	1378	265976	Serinicoccus
BP.kaiju.out	0.001508	1377	187492	Thalassolituus
BP.kaiju.out	0.001506	1375	1855714	Anaerobium
BP.kaiju.out	0.001505	1374	261825	Agarivorans
BP.kaiju.out	0.001504	1373	907197	Psychrosphaera
BP.kaiju.out	0.001504	1373	1358438	Lutibaculum
BP.kaiju.out	0.001503	1372	263510	Crocosphaera
BP.kaiju.out	0.001501	1371	265975	Oribacterium
BP.kaiju.out	0.001501	1371	1501433	Kamptonema
BP.kaiju.out	0.001500	1370	1755683	Candidatus Berkiella
BP.kaiju.out	0.001499	1369	111142	Alishewanella
BP.kaiju.out	0.001499	1369	2024969	Natronospira
BP.kaiju.out	0.001498	1368	292833	Candidatus Rhabdochlamydia
BP.kaiju.out	0.001497	1367	102231	Gloeocapsa
BP.kaiju.out	0.001496	1366	35750	Sporichthya
BP.kaiju.out	0.001496	1366	69894	Tindallia
BP.kaiju.out	0.001495	1365	2806694	Candidatus Nitronauta
BP.kaiju.out	0.001494	1364	2023	Thermoactinomyces
BP.kaiju.out	0.001493	1363	2801844	Arachnia
BP.kaiju.out	0.001492	1362	433838	Pseudoxanthobacter
BP.kaiju.out	0.001490	1361	210622	Anoxynatronum
BP.kaiju.out	0.001490	1361	335927	Thalassobius
BP.kaiju.out	0.001489	1360	2918790	Pelagihabitans
BP.kaiju.out	0.001487	1358	583360	Umezawaea
BP.kaiju.out	0.001486	1357	2042653	Nigerium
BP.kaiju.out	0.001480	1351	344063	Oryzihumus
BP.kaiju.out	0.001478	1350	1780299	Anaerosolibacter
BP.kaiju.out	0.001476	1348	2368	Arhodomonas
BP.kaiju.out	0.001476	1348	2909705	Oleidesulfovibrio
BP.kaiju.out	0.001475	1347	2803301	Poriferisphaera
BP.kaiju.out	0.001474	1346	2766734	Faecalibacter
BP.kaiju.out	0.001473	1345	2893100	Sediminihaliea
BP.kaiju.out	0.001473	1345	2978002	Sheuella
BP.kaiju.out	0.001471	1343	499	Thermomicrobium
BP.kaiju.out	0.001470	1342	2822332	Segnochrobactrum
BP.kaiju.out	0.001466	1339	472054	Leptobacterium
BP.kaiju.out	0.001464	1337	481178	Seohaeicola
